0,0.1021841633,0,0,0,0.000000205641777,1,0,0,0
0,0.1049333009,0,0,0,0.0000004054626456,1,0,0,0
0,0.1049953739,0,0,0,0.0000001480238797,1,0,0,0
0,0.1181915528,0,0,0,0.0000001326530437,1,0,0,0
0,0.128001094,0,0,0,0.0000006131963115,1,0,0,0
0,0.1287452571,0,0,0,0.0000004677190792,1,0,0,0
0,0.1310750979,0,0,0,0.0000003993688822,1,0,0,0
0,0.1363551833,0,0,0,0.0000003317917746,1,0,0,0
0,0.6811190973,0,1,0,0.00000005434363633,1,0,0,0
0,0.667955131,0,1,0,0.0000002671251212,1,0,0,0
0,0.6390399535,0,1,0,0.000000297957745,1,0,0,0
0,0.7258874886,0,1,0,0.0000005267922035,1,0,0,0
0,0,0,1,0,0.0000002022765643,1,0,0,0
0,0,0,1,0,1.3,1,0,0,0
0,0,0,0,0,0.0000001175095868,1,0,0,0
0,0,0,0,0,0.00000002041865499,1,0,0,0
0,0.008083904844,0,0,0,0.0000005043271355,1,0,0,0
0,0.008471917229,0,0,0,0.0000003933660705,1,0,0,0
0,0.009324120331,0,0,0,0.0000003144200013,1,0,0,0
0,0.0096062623,0,0,0,0.0000004592605718,1,0,0,0
0,0.1142918157,0,0,0,0.0000006376623168,1,0,0,0
0,0.1155449291,0,0,0,0.0000004264724866,1,0,0,0
0,0.1159603495,0,0,0,0.0000002599854133,1,0,0,0
0,0.1200446904,0,0,0,0.0000003127828708,1,0,0,0
0,0.03940582843,0,0,0,0.000000296775373,1,0,0,0
0,0.04100463292,0,0,0,0.0000002229225986,1,0,0,0
0,0.0404741118,0,0,0,0.0000001878607211,1,0,0,0
0,0.04264032869,0,0,0,0.0000001715348922,1,0,0,0
0,0.01152375287,0,0,0,0.00000004124659259,1,0,0,0
0,0.01133068715,0,0,0,0.00000005852741419,1,0,0,0
0,0.01094979549,0,0,0,0.00000008554006689,1,0,0,0
0,0.01184996273,0,0,0,0.00000002014579991,1,0,0,0
1,0.2126369672,0,0,0,0.0000004930036497,1,0,0,1
1,0.2086103982,0,0,0,0.000000555942221,1,0,0,1
1,0.2085163509,0,0,0,0.0000003863173143,1,0,0,1
1,0.2085835276,0,0,0,0.000000365989611,1,0,0,1
0,0.008909774695,0,0,0,0.0000001935906777,1,0,0,0
0,0.0109402564,0,0,0,5,1,1,0,0
0,0.01142157717,0,0,0,0.000000257120435,1,0,0,0
0,0.01409346162,0,0,0,0.0000002615770679,1,1,0,0
0,0.00201435931,0,0,0,0.0000001610299717,1,0,0,0
0,0.002083282563,0,0,0,0.0000002337003741,1,0,0,0
0,0.002220988932,0,0,0,0.0000002639872878,1,0,0,0
0,0.002502212062,0,0,0,0.0000002239230672,1,0,0,0
0,0.006870801857,0,0,0,0.0000003937298773,1,0,0,0
0,0.006914645779,0,0,0,0.0000002990036894,1,0,0,0
0,0.007416303202,0,0,0,0.0000003173304555,1,1,0,0
0,0.008579265531,0,0,0,0.0000003552118354,1,0,0,0
0,0.508124252,1,1,0,0.0000001462957975,1,0,0,0
0,0.486224661,1,1,0,0.0000002237411638,1,0,0,0
0,0.486224661,1,1,0,0.0000001691701482,1,0,0,0
0,0.486224661,1,1,0,0.00000007421658116,1,0,0,0